475 13289
298 155 0.0206922638
298 160 0.0324696422
298 170 0.0206922638
298 171 0.0206922638
298 173 0.0206922638
298 177 0.0206922638
298 193 0.0324696422
298 194 0.0324696422
298 207 0.0324696422
298 215 0.0324696422
298 217 0.0206922638
298 222 0.0206922638
298 236 0.0206922638
298 254 0.0324696422
298 262 0.0422607131
298 263 0.1040580817
298 268 0.0422607131
298 270 0.0206922638
298 272 0.0324696422
298 279 0.0589031483
298 303 0.0863108983
298 305 0.0206922638
298 312 0.0324696422
298 315 0.0324696422
298 320 0.0324696422
298 325 0.0324696422
298 327 0.0206922638
298 341 0.0422607131
298 347 0.0206922638
298 353 0.0206922638
298 358 0.0422607131
298 367 0.0663141669
298 373 0.0206922638
298 374 0.0663141669
298 376 0.0509503298
298 377 0.0324696422
298 393 0.0324696422
298 394 0.0206922638
298 397 0.0206922638
298 401 0.0863108983
298 424 0.0324696422
298 431 0.0206922638
298 442 0.0206922638
298 445 0.0206922638
298 446 0.0206922638
298 461 0.1040580817
298 469 0.0206922638
391 27 0.0222829913
391 54 0.0222829913
391 71 0.0349657613
391 92 0.0222829913
391 107 0.0548671606
391 111 0.0222829913
391 122 0.0222829913
391 126 0.0222829913
391 139 0.0349657613
391 148 0.0222829913
391 149 0.0222829913
391 155 0.0222829913
391 167 0.0222829913
391 183 0.0222829913
391 193 0.0222829913
391 205 0.0222829913
391 224 0.0222829913
391 254 0.0349657613
391 267 0.0222829913
391 311 0.0349657613
391 327 0.0222829913
391 347 0.0222829913
391 367 0.0349657613
391 393 0.0222829913
391 394 0.0222829913
391 401 0.0349657613
391 408 0.0222829913
391 436 0.0349657613
391 439 0.0222829913
391 446 0.0222829913
391 453 0.0349657613
391 454 0.0222829913
423 27 0.0253140759
423 57 0.0253140759
423 63 0.0253140759
423 78 0.0253140759
423 92 0.0397220429
423 102 0.0253140759
423 109 0.0397220429
423 111 0.0397220429
423 119 0.0253140759
423 126 0.0253140759
423 128 0.0253140759
423 134 0.0253140759
423 148 0.0253140759
423 149 0.0253140759
423 153 0.0253140759
423 154 0.0253140759
423 157 0.0253140759
423 171 0.0397220429
423 176 0.0253140759
423 183 0.0253140759
423 187 0.0253140759
423 193 0.0253140759
423 204 0.0253140759
423 207 0.0623305663
423 210 0.0253140759
423 212 0.0253140759
423 215 0.0253140759
423 217 0.0517000418
423 254 0.0397220429
423 256 0.0253140759
423 262 0.0253140759
423 263 0.0720597218
423 268 0.0253140759
423 287 0.0253140759
423 293 0.0253140759
423 296 0.0623305663
423 298 0.0253140759
423 303 0.0397220429
423 308 0.0397220429
423 315 0.0811260613
423 341 0.0397220429
423 347 0.0253140759
423 367 0.0253140759
423 375 0.0397220429
423 381 0.0253140759
423 391 0.0253140759
423 400 0.0517000418
423 401 0.0623305663
423 412 0.0253140759
423 416 0.0517000418
423 424 0.0253140759
423 428 0.0253140759
423 431 0.0253140759
423 433 0.0253140759
423 446 0.0253140759
423 450 0.0397220429
423 453 0.0253140759
423 454 0.0253140759
451 103 0.0424733668
451 137 0.0424733668
451 167 0.0666478564
451 192 0.0424733668
451 208 0.0424733668
451 216 0.0424733668
451 223 0.0666478564
451 229 0.0424733668
451 266 0.0867452102
451 269 0.0424733668
451 283 0.0867452102
451 290 0.0424733668
451 322 0.0424733668
451 354 0.0424733668
451 357 0.1045816965
451 382 0.0424733668
451 385 0.0424733668
451 417 0.0424733668
451 427 0.1045816965
451 464 0.0424733668
280 24 0.0278449845
280 155 0.0278449845
280 181 0.0278449845
280 229 0.0278449845
280 323 0.0278449845
280 326 0.0278449845
280 416 0.0278449845
314 129 0.0227970929
314 188 0.0227970929
314 214 0.0227970929
314 261 0.0227970929
314 269 0.0357724732
314 271 0.0561330272
314 274 0.0357724732
314 322 0.0465594976
314 324 0.0227970929
314 350 0.0227970929
314 354 0.0227970929
314 386 0.0227970929
381 105 0.0292487248
381 136 0.0458961687
381 169 0.0292487248
381 214 0.0292487248
381 224 0.0292487248
381 254 0.0292487248
381 330 0.0292487248
381 345 0.0292487248
381 393 0.0292487248
381 403 0.0292487248
411 102 0.0296714512
411 146 0.0296714512
411 147 0.0296714512
411 153 0.0296714512
411 156 0.0296714512
411 219 0.0296714512
411 249 0.0296714512
411 268 0.0296714512
411 275 0.0465594976
411 315 0.0296714512
411 332 0.0296714512
411 346 0.0465594976
411 375 0.0296714512
411 453 0.0296714512
411 459 0.0296714512
444 16 0.0286818525
444 35 0.0286818525
444 71 0.0286818525
444 76 0.0286818525
444 106 0.0286818525
444 147 0.0706230049
444 148 0.0450066507
444 157 0.0286818525
444 214 0.0286818525
444 267 0.0286818525
444 270 0.0286818525
444 272 0.0450066507
444 282 0.0286818525
444 338 0.0286818525
444 369 0.0585781988
444 387 0.0286818525
444 393 0.0450066507
444 394 0.0286818525
444 421 0.0286818525
446 111 0.0257852225
446 122 0.0257852225
446 126 0.0257852225
446 145 0.0257852225
446 147 0.0526622849
446 148 0.0526622849
446 153 0.0257852225
446 155 0.0404613510
446 156 0.0996275325
446 157 0.0734009001
446 167 0.0257852225
446 170 0.0526622849
446 192 0.0257852225
446 195 0.0257852225
446 197 0.0257852225
446 207 0.0257852225
446 212 0.0526622849
446 214 0.0257852225
446 222 0.0257852225
446 250 0.0404613510
446 254 0.0404613510
446 270 0.0404613510
446 275 0.0404613510
446 299 0.0257852225
446 303 0.0257852225
446 305 0.0257852225
446 315 0.0257852225
446 324 0.0257852225
446 332 0.0257852225
446 346 0.0257852225
446 347 0.0257852225
446 349 0.0257852225
446 368 0.0257852225
446 373 0.0404613510
446 391 0.0257852225
446 392 0.0257852225
446 393 0.0404613510
446 420 0.0404613510
446 424 0.0257852225
446 431 0.0996275325
446 438 0.0404613510
446 460 0.0257852225
70 46 0.0308472465
70 48 0.0630006775
70 53 0.0630006775
70 55 0.0308472465
70 61 0.0630006775
70 69 0.0308472465
70 79 0.0308472465
70 87 0.0630006775
70 88 0.0484045182
70 122 0.0878105924
70 135 0.0988586594
70 147 0.0308472465
70 154 0.0308472465
70 156 0.0308472465
70 171 0.0630006775
70 177 0.0308472465
70 215 0.0878105924
70 222 0.0308472465
70 236 0.0308472465
70 256 0.0308472465
70 263 0.0484045182
70 279 0.0878105924
70 298 0.0484045182
70 303 0.0630006775
70 327 0.0308472465
70 358 0.0308472465
70 365 0.0484045182
70 374 0.0484045182
70 401 0.0759548304
70 411 0.0308472465
70 435 0.0308472465
70 443 0.0308472465
70 461 0.0630006775
161 101 0.0236761716
161 113 0.0371518955
161 125 0.0371518955
161 159 0.0236761716
161 188 0.0483548784
161 190 0.0236761716
161 208 0.0371518955
161 220 0.0483548784
161 228 0.0236761716
161 234 0.0236761716
161 242 0.0236761716
161 246 0.1435454623
161 248 0.0371518955
161 269 0.0582975729
161 318 0.0673972199
161 322 0.0371518955
161 324 0.0236761716
161 338 0.0236761716
161 339 0.0371518955
161 343 0.0236761716
161 354 0.0236761716
161 355 0.0371518955
161 385 0.0236761716
161 389 0.0582975729
161 417 0.0236761716
234 32 0.0193905342
234 54 0.0123572057
234 105 0.0193905342
234 113 0.0396021341
234 125 0.0123572057
234 152 0.0123572057
234 161 0.0193905342
234 174 0.0123572057
234 190 0.0123572057
234 210 0.1151609870
234 215 0.0123572057
234 220 0.0621424093
234 222 0.0437757911
234 228 0.0718421954
234 242 0.0123572057
234 244 0.0123572057
234 248 0.0193905342
234 269 0.0193905342
234 271 0.0123572057
234 303 0.0123572057
234 318 0.0749200858
234 322 0.0123572057
234 327 0.0123572057
234 337 0.0123572057
234 350 0.0193905342
234 355 0.0123572057
234 374 0.0123572057
234 386 0.0123572057
234 389 0.0304270096
234 435 0.0351763505
234 437 0.0252376604
234 455 0.0193905342
234 461 0.0123572057
260 30 0.0408443164
260 101 0.0834181294
260 105 0.0408443164
260 113 0.0408443164
260 125 0.0408443164
260 132 0.0640916022
260 134 0.1005705038
260 143 0.0408443164
260 190 0.0408443164
260 208 0.0408443164
260 220 0.0408443164
260 237 0.0408443164
260 244 0.0408443164
260 301 0.0408443164
260 318 0.0408443164
260 322 0.0408443164
260 343 0.0408443164
260 350 0.0408443164
260 360 0.0408443164
260 370 0.0640916022
260 382 0.0408443164
260 386 0.0408443164
260 389 0.0640916022
260 437 0.0408443164
260 452 0.0408443164
31 1 0.0275557402
31 3 0.0275557402
31 8 0.0275557402
31 16 0.0432395911
31 17 0.0678501911
31 21 0.0358650466
31 22 0.0175607307
31 25 0.0175607307
31 26 0.1422995706
31 27 0.0358650466
31 28 0.0358650466
31 30 0.0358650466
31 32 0.0175607307
31 33 0.0175607307
31 37 0.0175607307
31 40 0.0175607307
31 41 0.0358650466
31 45 0.0175607307
31 46 0.0562782905
31 48 0.0175607307
31 58 0.0175607307
31 61 0.0175607307
31 64 0.0175607307
31 72 0.0678501911
31 75 0.0175607307
31 79 0.0622094426
31 80 0.0175607307
31 87 0.0175607307
31 88 0.0175607307
31 89 0.0358650466
31 130 0.0358650466
31 147 0.0175607307
31 172 0.0175607307
31 190 0.0175607307
31 199 0.0732487495
31 229 0.0175607307
31 251 0.0175607307
31 278 0.0175607307
31 335 0.0358650466
31 349 0.0175607307
31 421 0.0175607307
31 448 0.0175607307
31 459 0.0175607307
133 130 0.0319396757
133 132 0.0319396757
133 151 0.0319396757
133 162 0.0319396757
133 188 0.0319396757
133 198 0.0319396757
133 208 0.0786447067
133 211 0.0319396757
133 233 0.0652317934
133 241 0.0319396757
133 242 0.0319396757
133 244 0.0501187234
133 248 0.0501187234
133 269 0.0786447067
133 283 0.0319396757
133 322 0.0501187234
133 380 0.0319396757
133 382 0.0319396757
133 385 0.0319396757
133 389 0.0319396757
133 396 0.0319396757
133 452 0.0319396757
188 83 0.0317678499
188 116 0.0244077926
188 125 0.0155546057
188 132 0.0155546057
188 133 0.0155546057
188 137 0.0442781543
188 143 0.0155546057
188 150 0.0244077926
188 159 0.0155546057
188 161 0.0317678499
188 164 0.0155546057
188 175 0.0155546057
188 185 0.0317678499
188 192 0.0442781543
188 198 0.0244077926
188 201 0.0244077926
188 203 0.0155546057
188 208 0.0244077926
188 218 0.0155546057
188 219 0.0551026813
188 228 0.0155546057
188 229 0.0155546057
188 237 0.0155546057
188 238 0.0155546057
188 241 0.0155546057
188 242 0.0244077926
188 244 0.0317678499
188 245 0.0498490997
188 246 0.0244077926
188 249 0.0442781543
188 261 0.0155546057
188 271 0.0155546057
188 276 0.0244077926
188 277 0.0155546057
188 283 0.0155546057
188 312 0.0155546057
188 318 0.0155546057
188 324 0.0244077926
188 335 0.0155546057
188 350 0.0317678499
188 354 0.0244077926
188 359 0.0317678499
188 382 0.0155546057
188 385 0.0155546057
188 389 0.0317678499
188 396 0.0155546057
188 399 0.0244077926
188 406 0.0155546057
188 409 0.0317678499
188 420 0.0244077926
188 437 0.0155546057
188 440 0.0155546057
188 452 0.0155546057
188 462 0.0155546057
244 105 0.0221180721
244 112 0.0451727036
244 113 0.0221180721
244 143 0.0347069752
244 150 0.0221180721
244 188 0.0221180721
244 190 0.0221180721
244 192 0.0221180721
244 208 0.0221180721
244 220 0.0221180721
244 301 0.0221180721
244 306 0.0221180721
244 322 0.0347069752
244 324 0.0221180721
244 335 0.0221180721
244 336 0.0221180721
244 339 0.0221180721
244 370 0.0221180721
244 382 0.0221180721
244 385 0.0347069752
244 386 0.0221180721
244 389 0.0451727036
244 407 0.0221180721
244 417 0.0221180721
244 428 0.0221180721
244 452 0.0347069752
244 468 0.0221180721
383 11 0.0190195864
383 59 0.0190195864
383 89 0.0298449301
383 95 0.0190195864
383 97 0.0673774849
383 102 0.0190195864
383 104 0.0609536030
383 105 0.0190195864
383 106 0.0190195864
383 112 0.0468317152
383 114 0.0541416606
383 115 0.0190195864
383 125 0.0190195864
383 136 0.0190195864
383 137 0.0190195864
383 140 0.0190195864
383 143 0.0468317152
383 158 0.0190195864
383 172 0.0190195864
383 190 0.0673774849
383 191 0.0190195864
383 192 0.0298449301
383 194 0.0190195864
383 200 0.0190195864
383 235 0.0190195864
383 239 0.0298449301
383 241 0.0190195864
383 255 0.0298449301
383 257 0.0388445312
383 266 0.0190195864
383 269 0.0190195864
383 272 0.0190195864
383 273 0.0190195864
383 283 0.0298449301
383 288 0.0190195864
383 294 0.0468317152
383 301 0.0609536030
383 306 0.0673774849
383 309 0.0298449301
383 322 0.0734868380
383 331 0.0190195864
383 335 0.0673774849
383 336 0.0190195864
383 340 0.0190195864
383 343 0.0468317152
383 351 0.0190195864
383 362 0.0298449301
383 370 0.0190195864
383 380 0.0190195864
383 386 0.0190195864
383 406 0.0190195864
383 426 0.0468317152
383 428 0.0388445312
383 432 0.0190195864
383 441 0.0190195864
383 452 0.0190195864
383 457 0.0388445312
383 462 0.0190195864
383 464 0.0609536030
383 471 0.0190195864
383 472 0.0190195864
429 32 0.0374598193
429 97 0.0374598193
429 98 0.0238724054
429 103 0.0238724054
429 112 0.0374598193
429 116 0.0238724054
429 132 0.0238724054
429 133 0.0238724054
429 137 0.0487556551
429 140 0.0238724054
429 150 0.0238724054
429 159 0.0238724054
429 161 0.0238724054
429 175 0.0587807570
429 192 0.0487556551
429 199 0.0374598193
429 203 0.0238724054
429 208 0.0238724054
429 211 0.0374598193
429 237 0.0374598193
429 250 0.0238724054
429 257 0.0238724054
429 271 0.0374598193
429 277 0.0374598193
429 283 0.0238724054
429 288 0.0238724054
429 294 0.0238724054
429 295 0.0374598193
429 301 0.0238724054
429 307 0.0374598193
429 309 0.0238724054
429 310 0.0238724054
429 322 0.1264618002
429 331 0.0487556551
429 335 0.0238724054
429 336 0.0238724054
429 338 0.0238724054
429 341 0.0374598193
429 380 0.0238724054
429 385 0.0238724054
429 399 0.0374598193
429 417 0.0238724054
429 418 0.0238724054
429 427 0.0238724054
429 440 0.0374598193
429 472 0.0238724054
441 103 0.0420507415
441 112 0.0420507415
441 130 0.0420507415
441 134 0.0420507415
441 190 0.0659846861
441 192 0.0858820640
441 208 0.0858820640
441 265 0.0420507415
441 269 0.0420507415
441 281 0.1035410708
441 310 0.0420507415
441 324 0.0659846861
441 354 0.0420507415
441 382 0.0420507415
441 385 0.0420507415
287 33 0.0242259643
287 74 0.0494777439
287 134 0.0242259643
287 194 0.0242259643
287 245 0.0242259643
287 263 0.0242259643
287 266 0.0380146127
287 275 0.0242259643
287 279 0.0242259643
287 340 0.0242259643
287 364 0.0936029561
287 365 0.0242259643
287 371 0.0242259643
287 400 0.0242259643
287 447 0.0242259643
364 33 0.0221590111
364 72 0.0221590111
364 74 0.0347712154
364 100 0.0221590111
364 132 0.0221590111
364 134 0.0221590111
364 137 0.0221590111
364 169 0.0221590111
364 229 0.0221590111
364 254 0.0221590111
364 287 0.0630784303
364 299 0.0221590111
364 335 0.0452563151
364 371 0.0221590111
364 470 0.0221590111
364 471 0.0221590111
34 8 0.0220367670
34 17 0.0345793939
34 72 0.0450066507
34 83 0.0220367670
34 105 0.0345793939
34 116 0.0542608851
34 118 0.0220367670
34 130 0.0345793939
34 190 0.0220367670
34 242 0.0220367670
34 257 0.0220367670
34 289 0.0220367670
34 306 0.0220367670
34 337 0.0220367670
34 402 0.0220367670
34 435 0.0220367670
34 437 0.0220367670
118 2 0.0300210071
118 99 0.0300210071
118 111 0.0300210071
118 113 0.0739203904
118 116 0.0613132127
118 125 0.0300210071
118 130 0.0471080096
118 137 0.0300210071
118 143 0.0300210071
118 144 0.0300210071
118 159 0.0613132127
118 161 0.0613132127
118 174 0.0300210071
118 188 0.0471080096
118 190 0.0300210071
118 192 0.0300210071
118 208 0.0300210071
118 209 0.0300210071
118 220 0.0739203904
118 222 0.0300210071
118 226 0.0471080096
118 228 0.0300210071
118 241 0.0300210071
118 242 0.0471080096
118 244 0.0300210071
118 246 0.0471080096
118 269 0.0739203904
118 301 0.0300210071
118 318 0.1252226495
118 322 0.0300210071
118 324 0.0471080096
118 337 0.0300210071
118 338 0.0471080096
118 370 0.0471080096
118 386 0.0471080096
118 389 0.1340989130
118 399 0.0300210071
118 435 0.0300210071
118 440 0.0962107434
118 461 0.0300210071
289 102 0.0516413763
289 103 0.0329100325
289 136 0.0329100325
289 175 0.1829412046
289 184 0.0329100325
289 190 0.0329100325
289 192 0.0329100325
289 208 0.0329100325
289 272 0.0672135953
289 286 0.0329100325
289 292 0.0329100325
289 322 0.0672135953
289 330 0.0329100325
289 336 0.0329100325
289 385 0.0329100325
289 417 0.0936825739
289 419 0.0329100325
289 449 0.0516413763
284 35 0.0399036457
284 102 0.0626155318
284 136 0.0399036457
284 143 0.0399036457
284 167 0.0399036457
284 251 0.0399036457
284 254 0.0399036457
284 266 0.0399036457
284 417 0.0399036457
284 448 0.0399036457
424 35 0.0210266202
424 50 0.0210266202
424 55 0.0210266202
424 92 0.0210266202
424 102 0.0133998511
424 111 0.0133998511
424 122 0.0133998511
424 156 0.0133998511
424 157 0.0133998511
424 245 0.0210266202
424 270 0.0133998511
424 272 0.0133998511
424 283 0.0133998511
424 299 0.0133998511
424 300 0.0329943037
424 303 0.0273671006
424 349 0.0210266202
424 359 0.0133998511
424 377 0.0133998511
424 378 0.0273671006
424 442 0.0133998511
424 467 0.0133998511
282 24 0.0239221117
282 54 0.0239221117
282 71 0.0375378169
282 171 0.0375378169
282 176 0.0239221117
282 336 0.0239221117
282 345 0.0239221117
282 353 0.0239221117
282 361 0.0239221117
282 416 0.0239221117
282 461 0.0766651212
332 28 0.0399036457
332 37 0.0399036457
332 54 0.0254298079
332 71 0.0626155318
332 119 0.0254298079
332 122 0.0254298079
332 139 0.0254298079
332 142 0.0254298079
332 154 0.0399036457
332 156 0.0399036457
332 189 0.0254298079
332 207 0.0254298079
332 222 0.0254298079
332 229 0.0254298079
332 253 0.0254298079
332 262 0.0399036457
332 263 0.0254298079
332 268 0.0254298079
332 292 0.0519364062
332 303 0.0254298079
332 305 0.0399036457
332 314 0.0254298079
332 330 0.0254298079
332 346 0.0254298079
332 367 0.0519364062
332 376 0.0254298079
332 391 0.0254298079
332 414 0.0254298079
332 442 0.0399036457
332 445 0.0254298079
332 446 0.0399036457
332 454 0.0254298079
332 455 0.0254298079
332 465 0.0254298079
375 53 0.0414363870
375 87 0.0846273412
375 119 0.0539313386
375 122 0.0264065937
375 135 0.0414363870
375 147 0.0264065937
375 154 0.0264065937
375 155 0.0264065937
375 162 0.0264065937
375 171 0.1020283528
375 179 0.0539313386
375 186 0.0264065937
375 213 0.0264065937
375 236 0.1101463259
375 245 0.0264065937
375 254 0.0264065937
375 263 0.0539313386
375 268 0.0264065937
375 286 0.0264065937
375 293 0.0264065937
375 303 0.0264065937
375 304 0.0539313386
375 313 0.0264065937
375 315 0.0414363870
375 362 0.0264065937
375 363 0.0264065937
375 369 0.0264065937
375 372 0.0264065937
375 376 0.0264065937
375 389 0.0264065937
375 400 0.0264065937
375 401 0.0650206607
375 404 0.0264065937
375 405 0.0539313386
375 416 0.0264065937
375 427 0.0264065937
375 431 0.0539313386
375 435 0.0264065937
375 442 0.0264065937
375 461 0.0264065937
294 39 0.0223666291
294 104 0.0223666291
294 140 0.0456803425
294 143 0.0456803425
294 167 0.0223666291
294 172 0.0223666291
294 188 0.0223666291
294 190 0.0223666291
294 192 0.0223666291
294 200 0.0223666291
294 203 0.0223666291
294 211 0.0223666291
294 218 0.0223666291
294 235 0.0350970030
294 239 0.0223666291
294 277 0.0792344891
294 301 0.0223666291
294 312 0.0223666291
294 322 0.0223666291
294 335 0.0223666291
294 357 0.0223666291
294 399 0.0223666291
294 428 0.0223666291
